Transaction ID,Account ID,Transaction Type,Transaction Amount
TRANS009094,ACC09094,Debit,4615.53
TRANS009095,ACC09095,Credit,2205.03
TRANS009096,ACC09096,Debit,2340.32
TRANS009097,ACC09097,Credit,3746.39
TRANS009098,ACC09098,Debit,1479.3
TRANS009099,ACC09099,Debit,1485.26
TRANS009100,ACC09100,Debit,1468.5
TRANS009101,ACC09101,Debit,3534.29
TRANS009102,ACC09102,Debit,395.06
TRANS009103,ACC09103,Debit,2370.32
TRANS009104,ACC09104,Credit,3572.01
TRANS009105,ACC09105,Credit,3000.72
TRANS009106,ACC09106,Credit,4338.27
TRANS009107,ACC09107,Debit,4030.19
TRANS009108,ACC09108,Credit,4043.26
TRANS009109,ACC09109,Debit,2610.35
TRANS009110,ACC09110,Debit,3366.35
TRANS009111,ACC09111,Debit,2018.72
TRANS009112,ACC09112,Debit,2252.17
TRANS009113,ACC09113,Credit,2144.79
TRANS009114,ACC09114,Debit,3375.21
TRANS009115,ACC09115,Credit,1751.48
TRANS009116,ACC09116,Debit,2376.03
TRANS009117,ACC09117,Debit,4090.64
TRANS009118,ACC09118,Debit,2410.37
TRANS009119,ACC09119,Credit,3425.17
TRANS009120,ACC09120,Debit,463.97
TRANS009121,ACC09121,Debit,4030.29
TRANS009122,ACC09122,Credit,3937.89
TRANS009123,ACC09123,Debit,1757.31
TRANS009124,ACC09124,Debit,921.63
TRANS009125,ACC09125,Credit,2767.42
TRANS009126,ACC09126,Credit,3461.4
TRANS009127,ACC09127,Debit,4337.85
TRANS009128,ACC09128,Credit,4885.03
TRANS009129,ACC09129,Credit,4597.78
TRANS009130,ACC09130,Debit,436.87
TRANS009131,ACC09131,Credit,4968.04
TRANS009132,ACC09132,Credit,65.8
TRANS009133,ACC09133,Credit,2874.98
TRANS009134,ACC09134,Debit,300.46
TRANS009135,ACC09135,Credit,276.31
TRANS009136,ACC09136,Debit,4574.75
TRANS009137,ACC09137,Credit,1552.89
TRANS009138,ACC09138,Debit,1923.73
TRANS009139,ACC09139,Debit,311.45
TRANS009140,ACC09140,Credit,4315.05
TRANS009141,ACC09141,Credit,3804.62
TRANS009142,ACC09142,Debit,1388.95
TRANS009143,ACC09143,Credit,1594.85
TRANS009144,ACC09144,Debit,1225.99
TRANS009145,ACC09145,Debit,4979.14
TRANS009146,ACC09146,Debit,2479.81
TRANS009147,ACC09147,Credit,2126.31
TRANS009148,ACC09148,Debit,1961.12
TRANS009149,ACC09149,Credit,2306.18
TRANS009150,ACC09150,Debit,1439.75
TRANS009151,ACC09151,Credit,2229.45
TRANS009152,ACC09152,Debit,3656.68
TRANS009153,ACC09153,Credit,510.81
TRANS009154,ACC09154,Credit,1432.96
TRANS009155,ACC09155,Debit,1095.78
TRANS009156,ACC09156,Credit,4781.66
TRANS009157,ACC09157,Debit,2786.91
TRANS009158,ACC09158,Credit,3220.89
TRANS009159,ACC09159,Debit,2605.11
TRANS009160,ACC09160,Debit,3751.54
TRANS009161,ACC09161,Credit,2626.78
TRANS009162,ACC09162,Debit,4052.16
TRANS009163,ACC09163,Debit,4476.39
TRANS009164,ACC09164,Credit,234.49
TRANS009165,ACC09165,Debit,4405.52
TRANS009166,ACC09166,Credit,3056.25
TRANS009167,ACC09167,Debit,4633.37
TRANS009168,ACC09168,Credit,963.28
TRANS009169,ACC09169,Debit,3092.54
TRANS009170,ACC09170,Debit,1516.41
TRANS009171,ACC09171,Credit,4570.93
TRANS009172,ACC09172,Debit,4170.57
TRANS009173,ACC09173,Debit,3681.2
TRANS009174,ACC09174,Debit,3989.38
TRANS009175,ACC09175,Credit,738.16
TRANS009176,ACC09176,Credit,4986.16
TRANS009177,ACC09177,Debit,3707.93
TRANS009178,ACC09178,Debit,2584.62
TRANS009179,ACC09179,Debit,82.93
TRANS009180,ACC09180,Credit,44.4
TRANS009181,ACC09181,Debit,1835.04
TRANS009182,ACC09182,Debit,566.09
TRANS009183,ACC09183,Debit,3590.01
TRANS009184,ACC09184,Debit,711.43
TRANS009185,ACC09185,Credit,1113.67
TRANS009186,ACC09186,Debit,4113.38
TRANS009187,ACC09187,Debit,1132.68
TRANS009188,ACC09188,Debit,2198.97
TRANS009189,ACC09189,Credit,1688.08
TRANS009190,ACC09190,Credit,113.85
TRANS009191,ACC09191,Debit,1532.85
TRANS009192,ACC09192,Credit,4257.34
TRANS009193,ACC09193,Credit,320.48
TRANS009194,ACC09194,Debit,2777.49
TRANS009195,ACC09195,Credit,1509.54
TRANS009196,ACC09196,Debit,813.84
TRANS009197,ACC09197,Credit,4848.32
TRANS009198,ACC09198,Credit,2128.45
TRANS009199,ACC09199,Debit,3614.95
TRANS009200,ACC09200,Debit,203.95
TRANS009201,ACC09201,Debit,784.9
TRANS009202,ACC09202,Debit,3461.35
TRANS009203,ACC09203,Debit,3826.02
TRANS009204,ACC09204,Debit,3364.92
TRANS009205,ACC09205,Debit,3721.32
TRANS009206,ACC09206,Credit,3689.43
TRANS009207,ACC09207,Debit,4568.59
TRANS009208,ACC09208,Credit,2939.49
TRANS009209,ACC09209,Credit,2524.98
TRANS009210,ACC09210,Credit,3279.03
TRANS009211,ACC09211,Debit,81.24
TRANS009212,ACC09212,Debit,2292.09
TRANS009213,ACC09213,Debit,4458.23
TRANS009214,ACC09214,Credit,2839.52
TRANS009215,ACC09215,Credit,3307.2
TRANS009216,ACC09216,Debit,955.31
TRANS009217,ACC09217,Debit,1123.04
TRANS009218,ACC09218,Credit,1834.93
TRANS009219,ACC09219,Credit,3133.67
TRANS009220,ACC09220,Debit,339.09
TRANS009221,ACC09221,Credit,516.69
TRANS009222,ACC09222,Debit,4856.36
TRANS009223,ACC09223,Credit,392.51
TRANS009224,ACC09224,Debit,3991.7
TRANS009225,ACC09225,Debit,4126.01
TRANS009226,ACC09226,Debit,759.7
TRANS009227,ACC09227,Credit,4735.3
TRANS009228,ACC09228,Debit,2999.77
TRANS009229,ACC09229,Credit,3462.02
TRANS009230,ACC09230,Debit,856.05
TRANS009231,ACC09231,Debit,1841.58
TRANS009232,ACC09232,Debit,622.19
TRANS009233,ACC09233,Credit,2760.95
TRANS009234,ACC09234,Credit,3669.51
TRANS009235,ACC09235,Credit,531.81
TRANS009236,ACC09236,Credit,1306.66
TRANS009237,ACC09237,Debit,3564.18
TRANS009238,ACC09238,Credit,4524.43
TRANS009239,ACC09239,Credit,1773.94
TRANS009240,ACC09240,Credit,1061.22
TRANS009241,ACC09241,Credit,2801.72
TRANS009242,ACC09242,Credit,4227.43
TRANS009243,ACC09243,Credit,1926.27
TRANS009244,ACC09244,Debit,1089.03
TRANS009245,ACC09245,Credit,4948.29
TRANS009246,ACC09246,Credit,3856.98
TRANS009247,ACC09247,Credit,4548.89
TRANS009248,ACC09248,Credit,4371.26
TRANS009249,ACC09249,Credit,40.77
TRANS009250,ACC09250,Debit,2166.85
TRANS009251,ACC09251,Debit,4274.8
TRANS009252,ACC09252,Debit,1503.48
TRANS009253,ACC09253,Credit,3676.77
TRANS009254,ACC09254,Debit,445.83
TRANS009255,ACC09255,Debit,3080.88
TRANS009256,ACC09256,Credit,2488.0
TRANS009257,ACC09257,Debit,4330.8
TRANS009258,ACC09258,Credit,3319.4
TRANS009259,ACC09259,Debit,4164.86
TRANS009260,ACC09260,Debit,1457.93
TRANS009261,ACC09261,Debit,2100.06
TRANS009262,ACC09262,Credit,4600.05
TRANS009263,ACC09263,Credit,4320.16
TRANS009264,ACC09264,Debit,2606.72
TRANS009265,ACC09265,Debit,201.02
TRANS009266,ACC09266,Credit,1718.25
TRANS009267,ACC09267,Credit,1884.44
TRANS009268,ACC09268,Credit,3747.24
TRANS009269,ACC09269,Debit,1929.85
TRANS009270,ACC09270,Debit,1655.24
TRANS009271,ACC09271,Credit,2626.98
TRANS009272,ACC09272,Debit,4070.67
TRANS009273,ACC09273,Debit,1700.03
TRANS009274,ACC09274,Debit,3675.08
TRANS009275,ACC09275,Debit,2258.7
TRANS009276,ACC09276,Debit,306.0
TRANS009277,ACC09277,Credit,3484.8
TRANS009278,ACC09278,Debit,2802.87
TRANS009279,ACC09279,Credit,2488.73
TRANS009280,ACC09280,Debit,2275.35
TRANS009281,ACC09281,Debit,915.25
TRANS009282,ACC09282,Debit,2455.95
TRANS009283,ACC09283,Credit,2944.16
TRANS009284,ACC09284,Debit,3088.43
TRANS009285,ACC09285,Credit,972.35
TRANS009286,ACC09286,Credit,2747.47
TRANS009287,ACC09287,Debit,1376.51
TRANS009288,ACC09288,Credit,1978.5
TRANS009289,ACC09289,Debit,4191.54
TRANS009290,ACC09290,Credit,2945.13
TRANS009291,ACC09291,Credit,3272.05
TRANS009292,ACC09292,Debit,1015.71
TRANS009293,ACC09293,Debit,572.74
TRANS009294,ACC09294,Debit,2377.03
TRANS009295,ACC09295,Debit,3770.45
TRANS009296,ACC09296,Credit,2953.98
TRANS009297,ACC09297,Debit,488.65
TRANS009298,ACC09298,Credit,2558.25
TRANS009299,ACC09299,Credit,1733.81
TRANS009300,ACC09300,Debit,2147.99
TRANS009301,ACC09301,Credit,4647.18
TRANS009302,ACC09302,Debit,1207.65
TRANS009303,ACC09303,Debit,3095.93
TRANS009304,ACC09304,Debit,3087.89
TRANS009305,ACC09305,Debit,1616.19
TRANS009306,ACC09306,Debit,3613.21
TRANS009307,ACC09307,Credit,4581.0
TRANS009308,ACC09308,Debit,147.62
TRANS009309,ACC09309,Debit,1203.74
TRANS009310,ACC09310,Debit,1534.6
TRANS009311,ACC09311,Credit,4461.95
TRANS009312,ACC09312,Credit,425.44
TRANS009313,ACC09313,Debit,2478.27
TRANS009314,ACC09314,Debit,1721.9
TRANS009315,ACC09315,Credit,174.32
TRANS009316,ACC09316,Debit,1809.95
TRANS009317,ACC09317,Credit,365.75
TRANS009318,ACC09318,Debit,3058.51
TRANS009319,ACC09319,Debit,3932.74
TRANS009320,ACC09320,Debit,3161.73
TRANS009321,ACC09321,Credit,2084.41
TRANS009322,ACC09322,Credit,1577.99
TRANS009323,ACC09323,Debit,3616.94
TRANS009324,ACC09324,Debit,4609.35
TRANS009325,ACC09325,Credit,1985.16
TRANS009326,ACC09326,Debit,1142.59
TRANS009327,ACC09327,Credit,3087.67
TRANS009328,ACC09328,Credit,3620.07
TRANS009329,ACC09329,Debit,2004.76
TRANS009330,ACC09330,Credit,1911.32
TRANS009331,ACC09331,Credit,4687.17
TRANS009332,ACC09332,Credit,4210.63
TRANS009333,ACC09333,Credit,508.07
TRANS009334,ACC09334,Debit,2465.98
TRANS009335,ACC09335,Debit,2125.04
TRANS009336,ACC09336,Credit,662.43
TRANS009337,ACC09337,Credit,4203.71
TRANS009338,ACC09338,Debit,938.6
TRANS009339,ACC09339,Credit,2937.41
TRANS009340,ACC09340,Credit,1817.98
TRANS009341,ACC09341,Credit,807.74
TRANS009342,ACC09342,Debit,4937.66
TRANS009343,ACC09343,Credit,1999.76
TRANS009344,ACC09344,Credit,1521.99
TRANS009345,ACC09345,Debit,4879.09
TRANS009346,ACC09346,Debit,2317.72
TRANS009347,ACC09347,Credit,4404.69
TRANS009348,ACC09348,Credit,3873.34
TRANS009349,ACC09349,Debit,4633.21
TRANS009350,ACC09350,Credit,4424.28
TRANS009351,ACC09351,Debit,2529.29
TRANS009352,ACC09352,Credit,4264.59
TRANS009353,ACC09353,Credit,3844.9
TRANS009354,ACC09354,Debit,3132.32
TRANS009355,ACC09355,Credit,2960.4
TRANS009356,ACC09356,Debit,4005.49
TRANS009357,ACC09357,Credit,3223.23
TRANS009358,ACC09358,Credit,2488.33
TRANS009359,ACC09359,Credit,3349.84
TRANS009360,ACC09360,Credit,1814.55
TRANS009361,ACC09361,Credit,2053.68
TRANS009362,ACC09362,Debit,3276.22
TRANS009363,ACC09363,Credit,1972.57
TRANS009364,ACC09364,Credit,3219.24
TRANS009365,ACC09365,Credit,4356.67
TRANS009366,ACC09366,Debit,880.37
TRANS009367,ACC09367,Credit,2560.96
TRANS009368,ACC09368,Credit,1920.08
TRANS009369,ACC09369,Credit,2984.24
TRANS009370,ACC09370,Debit,1633.68
TRANS009371,ACC09371,Credit,2462.68
TRANS009372,ACC09372,Debit,69.91
TRANS009373,ACC09373,Credit,1078.32
TRANS009374,ACC09374,Credit,535.21
TRANS009375,ACC09375,Credit,2296.46
TRANS009376,ACC09376,Debit,1567.32
TRANS009377,ACC09377,Debit,2365.77
TRANS009378,ACC09378,Debit,1052.05
TRANS009379,ACC09379,Credit,1913.32
TRANS009380,ACC09380,Debit,3629.32
TRANS009381,ACC09381,Credit,2146.11
TRANS009382,ACC09382,Credit,2498.6
TRANS009383,ACC09383,Debit,4622.6
TRANS009384,ACC09384,Debit,486.55
TRANS009385,ACC09385,Credit,1316.82
TRANS009386,ACC09386,Credit,4555.19
TRANS009387,ACC09387,Credit,4714.04
TRANS009388,ACC09388,Credit,1845.21
TRANS009389,ACC09389,Credit,737.44
TRANS009390,ACC09390,Credit,4667.81
TRANS009391,ACC09391,Debit,1628.34
TRANS009392,ACC09392,Debit,3953.28
TRANS009393,ACC09393,Debit,1979.3
TRANS009394,ACC09394,Debit,4022.0
TRANS009395,ACC09395,Debit,1764.38
TRANS009396,ACC09396,Debit,3246.41
TRANS009397,ACC09397,Credit,248.31
TRANS009398,ACC09398,Debit,521.9
TRANS009399,ACC09399,Credit,3511.79
TRANS009400,ACC09400,Credit,3206.97
TRANS009401,ACC09401,Debit,4361.57
TRANS009402,ACC09402,Credit,1134.98
TRANS009403,ACC09403,Debit,2549.24
TRANS009404,ACC09404,Credit,4964.49
TRANS009405,ACC09405,Credit,1806.01
TRANS009406,ACC09406,Debit,969.36
TRANS009407,ACC09407,Debit,4204.74
TRANS009408,ACC09408,Debit,1238.18
TRANS009409,ACC09409,Debit,4007.48
TRANS009410,ACC09410,Debit,502.55
TRANS009411,ACC09411,Credit,2385.8
TRANS009412,ACC09412,Debit,4459.52
TRANS009413,ACC09413,Debit,1074.24
TRANS009414,ACC09414,Credit,1746.4
TRANS009415,ACC09415,Credit,4284.96
TRANS009416,ACC09416,Debit,3287.28
TRANS009417,ACC09417,Debit,3016.74
TRANS009418,ACC09418,Credit,3723.74
TRANS009419,ACC09419,Credit,808.39
TRANS009420,ACC09420,Debit,4776.67
TRANS009421,ACC09421,Credit,3064.55
TRANS009422,ACC09422,Credit,940.87
TRANS009423,ACC09423,Credit,2014.28
TRANS009424,ACC09424,Debit,995.29
TRANS009425,ACC09425,Debit,4859.2
TRANS009426,ACC09426,Debit,458.23
TRANS009427,ACC09427,Credit,4424.71
TRANS009428,ACC09428,Debit,1664.46
TRANS009429,ACC09429,Debit,943.01
TRANS009430,ACC09430,Debit,4354.75
TRANS009431,ACC09431,Credit,3186.47
TRANS009432,ACC09432,Credit,624.07
TRANS009433,ACC09433,Credit,609.18
TRANS009434,ACC09434,Debit,3839.44
TRANS009435,ACC09435,Debit,2305.36
TRANS009436,ACC09436,Credit,963.34
TRANS009437,ACC09437,Debit,2928.17
TRANS009438,ACC09438,Debit,1004.3
TRANS009439,ACC09439,Credit,1233.31
TRANS009440,ACC09440,Debit,4232.08
TRANS009441,ACC09441,Debit,318.08
TRANS009442,ACC09442,Credit,1767.92
TRANS009443,ACC09443,Credit,615.88
TRANS009444,ACC09444,Credit,577.78
TRANS009445,ACC09445,Debit,4496.36
TRANS009446,ACC09446,Debit,4458.4
TRANS009447,ACC09447,Credit,4955.03
TRANS009448,ACC09448,Debit,4155.96
TRANS009449,ACC09449,Credit,931.93
TRANS009450,ACC09450,Credit,1905.61
TRANS009451,ACC09451,Debit,3215.85
TRANS009452,ACC09452,Credit,2306.38
TRANS009453,ACC09453,Credit,4069.04
TRANS009454,ACC09454,Credit,4772.82
TRANS009455,ACC09455,Credit,24.4
TRANS009456,ACC09456,Debit,4432.02
TRANS009457,ACC09457,Debit,4408.06
TRANS009458,ACC09458,Debit,709.7
TRANS009459,ACC09459,Credit,3076.26
TRANS009460,ACC09460,Credit,2732.72
TRANS009461,ACC09461,Debit,3047.67
TRANS009462,ACC09462,Credit,1570.46
TRANS009463,ACC09463,Credit,4121.35
TRANS009464,ACC09464,Debit,2714.28
TRANS009465,ACC09465,Credit,161.7
TRANS009466,ACC09466,Credit,1327.15
TRANS009467,ACC09467,Debit,3164.68
TRANS009468,ACC09468,Credit,1385.7
TRANS009469,ACC09469,Credit,1697.85
TRANS009470,ACC09470,Credit,1665.41
TRANS009471,ACC09471,Credit,2102.25
TRANS009472,ACC09472,Credit,4432.28
TRANS009473,ACC09473,Debit,2239.45
TRANS009474,ACC09474,Credit,301.26
TRANS009475,ACC09475,Debit,4705.93
TRANS009476,ACC09476,Credit,2624.73
TRANS009477,ACC09477,Credit,3793.5
TRANS009478,ACC09478,Credit,1430.52
TRANS009479,ACC09479,Credit,4828.85
TRANS009480,ACC09480,Debit,4723.18
TRANS009481,ACC09481,Debit,4718.25
TRANS009482,ACC09482,Credit,104.27
TRANS009483,ACC09483,Credit,3052.35
TRANS009484,ACC09484,Debit,3506.23
TRANS009485,ACC09485,Debit,4837.24
TRANS009486,ACC09486,Debit,1993.52
TRANS009487,ACC09487,Credit,3165.42
TRANS009488,ACC09488,Debit,1799.27
TRANS009489,ACC09489,Credit,3828.57
TRANS009490,ACC09490,Credit,1327.28
TRANS009491,ACC09491,Debit,34.31
TRANS009492,ACC09492,Credit,795.1
TRANS009493,ACC09493,Debit,245.42
TRANS009494,ACC09494,Credit,1091.56
TRANS009495,ACC09495,Debit,2559.08
TRANS009496,ACC09496,Debit,3566.38
TRANS009497,ACC09497,Credit,621.03
TRANS009498,ACC09498,Credit,590.51
TRANS009499,ACC09499,Debit,4630.22
TRANS009500,ACC09500,Debit,1279.74
TRANS009501,ACC09501,Debit,1021.62
TRANS009502,ACC09502,Credit,3066.62
TRANS009503,ACC09503,Credit,1773.98
TRANS009504,ACC09504,Debit,3978.68
TRANS009505,ACC09505,Credit,1673.32
TRANS009506,ACC09506,Debit,2321.06
TRANS009507,ACC09507,Credit,4066.02
TRANS009508,ACC09508,Debit,3737.14
TRANS009509,ACC09509,Credit,2983.06
TRANS009510,ACC09510,Credit,3716.99
TRANS009511,ACC09511,Credit,4844.4
TRANS009512,ACC09512,Debit,1191.88
TRANS009513,ACC09513,Debit,2362.61
TRANS009514,ACC09514,Debit,2299.95
TRANS009515,ACC09515,Credit,3541.38
TRANS009516,ACC09516,Debit,838.09
TRANS009517,ACC09517,Debit,3071.11
TRANS009518,ACC09518,Credit,3149.11
TRANS009519,ACC09519,Credit,4469.07
TRANS009520,ACC09520,Credit,2545.17
TRANS009521,ACC09521,Credit,101.63
TRANS009522,ACC09522,Debit,2769.79
TRANS009523,ACC09523,Credit,3052.31
TRANS009524,ACC09524,Credit,4633.33
TRANS009525,ACC09525,Debit,4763.62
TRANS009526,ACC09526,Debit,1194.89
TRANS009527,ACC09527,Debit,3078.11
TRANS009528,ACC09528,Debit,1924.16
TRANS009529,ACC09529,Debit,4953.85
TRANS009530,ACC09530,Debit,1449.66
TRANS009531,ACC09531,Debit,4211.92
TRANS009532,ACC09532,Debit,3355.12
TRANS009533,ACC09533,Credit,674.03
TRANS009534,ACC09534,Debit,2395.63
TRANS009535,ACC09535,Credit,1306.74
TRANS009536,ACC09536,Credit,140.25
TRANS009537,ACC09537,Credit,2635.5
TRANS009538,ACC09538,Debit,1318.89
TRANS009539,ACC09539,Credit,3782.17
TRANS009540,ACC09540,Debit,779.68
TRANS009541,ACC09541,Credit,2517.78
TRANS009542,ACC09542,Credit,616.42
TRANS009543,ACC09543,Debit,345.32
TRANS009544,ACC09544,Credit,1180.02
TRANS009545,ACC09545,Debit,1239.18
TRANS009546,ACC09546,Debit,2836.94
TRANS009547,ACC09547,Credit,740.84
TRANS009548,ACC09548,Debit,3508.28
TRANS009549,ACC09549,Debit,3354.19
TRANS009550,ACC09550,Credit,1129.75
TRANS009551,ACC09551,Credit,1677.44
TRANS009552,ACC09552,Credit,3026.47
TRANS009553,ACC09553,Debit,2093.98
TRANS009554,ACC09554,Credit,4222.03
TRANS009555,ACC09555,Credit,200.74
TRANS009556,ACC09556,Credit,1540.21
TRANS009557,ACC09557,Debit,2418.21
TRANS009558,ACC09558,Credit,3176.97
TRANS009559,ACC09559,Credit,4853.46
TRANS009560,ACC09560,Debit,3069.44
TRANS009561,ACC09561,Debit,3506.12
TRANS009562,ACC09562,Credit,4140.49
TRANS009563,ACC09563,Debit,3496.63
TRANS009564,ACC09564,Debit,2183.86
TRANS009565,ACC09565,Debit,4964.44
TRANS009566,ACC09566,Debit,4746.07
TRANS009567,ACC09567,Debit,2408.31
TRANS009568,ACC09568,Credit,4928.64
TRANS009569,ACC09569,Debit,828.87
TRANS009570,ACC09570,Debit,4388.36
TRANS009571,ACC09571,Debit,39.75
TRANS009572,ACC09572,Debit,1764.08
TRANS009573,ACC09573,Debit,1478.14
TRANS009574,ACC09574,Credit,1139.98
TRANS009575,ACC09575,Credit,4003.04
TRANS009576,ACC09576,Debit,1397.18
TRANS009577,ACC09577,Debit,2243.99
TRANS009578,ACC09578,Credit,75.53
TRANS009579,ACC09579,Credit,1872.45
TRANS009580,ACC09580,Credit,2154.39
TRANS009581,ACC09581,Debit,4087.25
TRANS009582,ACC09582,Debit,1211.47
TRANS009583,ACC09583,Credit,476.13
TRANS009584,ACC09584,Credit,4514.87
TRANS009585,ACC09585,Debit,2394.8
TRANS009586,ACC09586,Credit,3655.76
TRANS009587,ACC09587,Debit,4619.17
TRANS009588,ACC09588,Credit,4441.56
TRANS009589,ACC09589,Debit,4285.4
TRANS009590,ACC09590,Debit,3798.46
TRANS009591,ACC09591,Debit,860.76
TRANS009592,ACC09592,Debit,2956.22
TRANS009593,ACC09593,Credit,487.85
TRANS009594,ACC09594,Credit,3395.14
TRANS009595,ACC09595,Credit,714.49
TRANS009596,ACC09596,Debit,1556.11
TRANS009597,ACC09597,Credit,4321.17
TRANS009598,ACC09598,Debit,70.37
TRANS009599,ACC09599,Credit,1132.88
TRANS009600,ACC09600,Debit,2395.07
TRANS009601,ACC09601,Credit,1790.44
TRANS009602,ACC09602,Credit,4835.1
TRANS009603,ACC09603,Credit,2809.17
TRANS009604,ACC09604,Debit,271.96
TRANS009605,ACC09605,Credit,2775.69
TRANS009606,ACC09606,Debit,2160.49
TRANS009607,ACC09607,Debit,2528.39
TRANS009608,ACC09608,Debit,4224.86
TRANS009609,ACC09609,Debit,4115.28
TRANS009610,ACC09610,Credit,2013.17
TRANS009611,ACC09611,Credit,4716.03
TRANS009612,ACC09612,Credit,3496.32
TRANS009613,ACC09613,Credit,3923.31
TRANS009614,ACC09614,Debit,2723.23
TRANS009615,ACC09615,Debit,2248.82
TRANS009616,ACC09616,Debit,454.47
TRANS009617,ACC09617,Credit,263.63
TRANS009618,ACC09618,Credit,4300.99
TRANS009619,ACC09619,Credit,2098.32
TRANS009620,ACC09620,Debit,3839.75
TRANS009621,ACC09621,Debit,1250.43
TRANS009622,ACC09622,Credit,4013.6
TRANS009623,ACC09623,Credit,3518.95
TRANS009624,ACC09624,Credit,2694.85
TRANS009625,ACC09625,Credit,4217.89
TRANS009626,ACC09626,Debit,4872.46
TRANS009627,ACC09627,Debit,286.03
TRANS009628,ACC09628,Credit,4265.17
TRANS009629,ACC09629,Debit,1826.25
TRANS009630,ACC09630,Debit,4676.16
TRANS009631,ACC09631,Credit,4500.08
TRANS009632,ACC09632,Debit,2135.93
TRANS009633,ACC09633,Credit,4275.23
TRANS009634,ACC09634,Debit,33.9
TRANS009635,ACC09635,Credit,4010.21
TRANS009636,ACC09636,Credit,1165.82
TRANS009637,ACC09637,Debit,647.08
TRANS009638,ACC09638,Credit,312.25
TRANS009639,ACC09639,Credit,2331.38
TRANS009640,ACC09640,Credit,305.13
TRANS009641,ACC09641,Credit,641.83
TRANS009642,ACC09642,Debit,3905.86
TRANS009643,ACC09643,Credit,4720.29
TRANS009644,ACC09644,Debit,1759.65
TRANS009645,ACC09645,Debit,3089.46
TRANS009646,ACC09646,Debit,4748.92
TRANS009647,ACC09647,Debit,74.85
TRANS009648,ACC09648,Debit,2218.91
TRANS009649,ACC09649,Debit,3866.9
TRANS009650,ACC09650,Debit,4239.65
TRANS009651,ACC09651,Debit,3490.43
TRANS009652,ACC09652,Debit,4814.55
TRANS009653,ACC09653,Credit,1282.89
TRANS009654,ACC09654,Debit,1777.63
TRANS009655,ACC09655,Debit,4623.46
TRANS009656,ACC09656,Debit,3207.31
TRANS009657,ACC09657,Debit,4023.18
TRANS009658,ACC09658,Credit,175.62
TRANS009659,ACC09659,Debit,2422.66
TRANS009660,ACC09660,Credit,3867.31
TRANS009661,ACC09661,Credit,303.76
TRANS009662,ACC09662,Debit,883.9
TRANS009663,ACC09663,Debit,4610.59
TRANS009664,ACC09664,Credit,4888.53
TRANS009665,ACC09665,Debit,963.46
TRANS009666,ACC09666,Credit,908.21
TRANS009667,ACC09667,Debit,3885.26
TRANS009668,ACC09668,Debit,2940.14
TRANS009669,ACC09669,Credit,3759.6
TRANS009670,ACC09670,Credit,3796.41
TRANS009671,ACC09671,Debit,2847.53
TRANS009672,ACC09672,Credit,891.23
TRANS009673,ACC09673,Credit,1961.03
TRANS009674,ACC09674,Credit,3666.73
TRANS009675,ACC09675,Credit,1941.33
TRANS009676,ACC09676,Debit,2255.73
TRANS009677,ACC09677,Credit,1677.77
TRANS009678,ACC09678,Credit,979.28
TRANS009679,ACC09679,Credit,2944.41
TRANS009680,ACC09680,Credit,3731.62
TRANS009681,ACC09681,Credit,4781.14
TRANS009682,ACC09682,Credit,4622.37
TRANS009683,ACC09683,Credit,2782.09
TRANS009684,ACC09684,Debit,2511.59
TRANS009685,ACC09685,Credit,2704.4
TRANS009686,ACC09686,Credit,1680.99
TRANS009687,ACC09687,Credit,1096.35
TRANS009688,ACC09688,Credit,4624.55
TRANS009689,ACC09689,Credit,1928.92
TRANS009690,ACC09690,Credit,2687.15
TRANS009691,ACC09691,Debit,2107.14
TRANS009692,ACC09692,Credit,4626.4
TRANS009693,ACC09693,Debit,2973.04
TRANS009694,ACC09694,Credit,575.94
TRANS009695,ACC09695,Credit,4784.29
TRANS009696,ACC09696,Credit,2024.59
TRANS009697,ACC09697,Debit,3338.82
TRANS009698,ACC09698,Credit,1633.32
TRANS009699,ACC09699,Debit,4422.5
TRANS009700,ACC09700,Debit,1684.15
TRANS009701,ACC09701,Debit,489.06
TRANS009702,ACC09702,Debit,4437.28
TRANS009703,ACC09703,Credit,2210.81
TRANS009704,ACC09704,Credit,2014.48
TRANS009705,ACC09705,Debit,179.63
TRANS009706,ACC09706,Debit,817.54
TRANS009707,ACC09707,Credit,1311.82
TRANS009708,ACC09708,Debit,2663.34
TRANS009709,ACC09709,Credit,2191.56
TRANS009710,ACC09710,Credit,206.55
TRANS009711,ACC09711,Debit,695.6
TRANS009712,ACC09712,Debit,879.99
TRANS009713,ACC09713,Debit,2720.01
TRANS009714,ACC09714,Credit,272.16
TRANS009715,ACC09715,Credit,4349.01
TRANS009716,ACC09716,Debit,2414.28
TRANS009717,ACC09717,Debit,2671.06
TRANS009718,ACC09718,Debit,584.47
TRANS009719,ACC09719,Credit,1371.76
TRANS009720,ACC09720,Debit,671.36
TRANS009721,ACC09721,Credit,1844.17
TRANS009722,ACC09722,Credit,3445.13
TRANS009723,ACC09723,Credit,3371.75
TRANS009724,ACC09724,Debit,3132.11
TRANS009725,ACC09725,Debit,1951.36
TRANS009726,ACC09726,Debit,3144.04
TRANS009727,ACC09727,Credit,3111.19
TRANS009728,ACC09728,Debit,376.01
TRANS009729,ACC09729,Credit,1926.02
TRANS009730,ACC09730,Debit,1478.47
TRANS009731,ACC09731,Debit,2830.2
