Account ID,Customer ID,Account Type,Branch,Balance,Currency
ACC09268,CUST8684,Fixed Deposit,Los Angeles,51571.69,GBP
ACC09269,CUST8685,Fixed Deposit,Phoenix,4196.43,GBP
ACC09270,CUST2922,Current,Chicago,49589.5,EUR
ACC09271,CUST8686,Recurring Deposit,Houston,75572.88,INR
ACC09272,CUST8083,Savings,Chicago,94012.6,EUR
ACC09273,CUST8687,Savings,Phoenix,52988.18,USD
ACC09274,CUST0083,Recurring Deposit,Los Angeles,3806.78,INR
ACC09275,CUST8688,Fixed Deposit,Phoenix,6633.53,USD
ACC09276,CUST8689,Savings,San Diego,21972.14,GBP
ACC09277,CUST8690,Savings,Phoenix,25435.52,GBP
ACC09278,CUST8691,Fixed Deposit,San Antonio,12048.22,INR
ACC09279,CUST8692,Recurring Deposit,Chicago,95349.64,USD
ACC09280,CUST8693,Current,San Antonio,44981.15,JPY
ACC09281,CUST8694,Savings,San Antonio,99899.03,JPY
ACC09282,CUST8695,Fixed Deposit,Los Angeles,92615.58,USD
ACC09283,CUST8696,Recurring Deposit,Chicago,45379.24,INR
ACC09284,CUST8697,Recurring Deposit,New York,57769.59,GBP
ACC09285,CUST8698,Savings,New York,8240.65,EUR
ACC09286,CUST8699,Current,Philadelphia,43683.06,JPY
ACC09287,CUST8700,Savings,San Diego,58454.29,INR
ACC09288,CUST8701,Savings,Chicago,81597.3,USD
ACC09289,CUST8702,Recurring Deposit,Philadelphia,68164.05,USD
ACC09290,CUST8703,Recurring Deposit,New York,56891.25,EUR
ACC09291,CUST8704,Current,San Diego,93050.0,GBP
ACC09292,CUST8705,Fixed Deposit,San Diego,52213.96,JPY
ACC09293,CUST8706,Fixed Deposit,San Diego,25140.35,JPY
ACC09294,CUST7206,Current,Houston,45777.14,INR
ACC09295,CUST8707,Recurring Deposit,New York,74294.71,GBP
ACC09296,CUST8708,Current,San Antonio,23261.0,EUR
ACC09297,CUST8709,Fixed Deposit,Houston,2412.31,JPY
ACC09298,CUST8710,Recurring Deposit,San Antonio,61878.54,JPY
ACC09299,CUST8711,Fixed Deposit,Los Angeles,32801.65,EUR
ACC09300,CUST8712,Current,Chicago,96893.69,GBP
ACC09301,CUST8713,Current,New York,94429.74,EUR
ACC09302,CUST8714,Fixed Deposit,San Antonio,1119.84,INR
ACC09303,CUST4289,Recurring Deposit,Houston,25832.59,INR
ACC09304,CUST2098,Savings,Phoenix,93925.85,INR
ACC09305,CUST8715,Current,New York,1733.63,USD
ACC09306,CUST8716,Current,San Antonio,80264.62,EUR
ACC09307,CUST8717,Savings,Los Angeles,85065.25,EUR
ACC09308,CUST3650,Current,San Diego,97314.2,INR
ACC09309,CUST8718,Recurring Deposit,New York,66136.94,GBP
ACC09310,CUST8719,Recurring Deposit,San Diego,76101.46,GBP
ACC09311,CUST8720,Current,Houston,93803.63,GBP
ACC09312,CUST8721,Fixed Deposit,Houston,49950.3,GBP
ACC09313,CUST8722,Recurring Deposit,Chicago,59525.2,GBP
ACC09314,CUST8723,Fixed Deposit,Los Angeles,7200.38,EUR
ACC09315,CUST8724,Fixed Deposit,Phoenix,61066.78,JPY
ACC09316,CUST8725,Fixed Deposit,San Diego,20916.84,USD
ACC09317,CUST8726,Fixed Deposit,San Diego,66779.19,JPY
ACC09318,CUST8727,Fixed Deposit,Philadelphia,43195.21,GBP
ACC09319,CUST8728,Fixed Deposit,San Diego,30483.0,EUR
ACC09320,CUST8729,Fixed Deposit,Los Angeles,55599.68,USD
ACC09321,CUST5950,Fixed Deposit,Los Angeles,81072.82,USD
ACC09322,CUST8730,Recurring Deposit,San Antonio,75832.61,JPY
ACC09323,CUST8731,Recurring Deposit,Houston,8874.33,USD
ACC09324,CUST8732,Recurring Deposit,San Antonio,62301.98,USD
ACC09325,CUST8733,Fixed Deposit,Houston,58341.73,EUR
ACC09326,CUST8734,Fixed Deposit,New York,8975.66,JPY
ACC09327,CUST8735,Fixed Deposit,New York,60536.4,JPY
ACC09328,CUST8736,Current,Los Angeles,4997.85,EUR
ACC09329,CUST8737,Savings,San Antonio,87653.24,EUR
ACC09330,CUST8738,Current,San Antonio,32283.59,GBP
ACC09331,CUST8739,Fixed Deposit,Philadelphia,97967.39,USD
ACC09332,CUST8740,Savings,New York,80982.31,INR
ACC09333,CUST8741,Fixed Deposit,Phoenix,31909.53,EUR
ACC09334,CUST8742,Savings,New York,2484.04,GBP
ACC09335,CUST8743,Fixed Deposit,San Diego,57224.06,EUR
ACC09336,CUST8744,Savings,San Diego,77836.18,GBP
ACC09337,CUST8745,Fixed Deposit,Chicago,11982.49,EUR
ACC09338,CUST8746,Fixed Deposit,San Diego,96111.37,JPY
ACC09339,CUST8747,Savings,San Antonio,89690.89,EUR
ACC09340,CUST8748,Recurring Deposit,Phoenix,15553.23,EUR
ACC09341,CUST8749,Savings,San Antonio,99778.86,USD
ACC09342,CUST8750,Fixed Deposit,Houston,96072.0,EUR
ACC09343,CUST8751,Fixed Deposit,San Diego,68456.86,EUR
ACC09344,CUST8752,Current,Philadelphia,48900.02,INR
ACC09345,CUST8753,Current,Philadelphia,9618.93,INR
ACC09346,CUST8754,Fixed Deposit,New York,26575.93,INR
ACC09347,CUST8755,Savings,New York,56726.71,USD
ACC09348,CUST8756,Recurring Deposit,San Diego,17895.59,INR
ACC09349,CUST8757,Savings,New York,54343.16,EUR
ACC09350,CUST8758,Fixed Deposit,Los Angeles,59109.33,GBP
ACC09351,CUST8759,Recurring Deposit,Houston,25128.17,USD
ACC09352,CUST8760,Fixed Deposit,San Diego,36257.36,EUR
ACC09353,CUST8761,Recurring Deposit,Los Angeles,86871.03,JPY
ACC09354,CUST8762,Current,Los Angeles,48067.75,USD
ACC09355,CUST8763,Recurring Deposit,Chicago,90038.94,EUR
ACC09356,CUST8764,Fixed Deposit,Houston,87444.35,USD
ACC09357,CUST8765,Recurring Deposit,Los Angeles,85115.59,JPY
ACC09358,CUST8766,Current,New York,88783.59,INR
ACC09359,CUST8767,Recurring Deposit,Houston,17301.07,EUR
ACC09360,CUST8768,Current,Los Angeles,4088.94,GBP
ACC09361,CUST4890,Savings,Phoenix,69448.81,EUR
ACC09362,CUST8769,Recurring Deposit,Houston,29104.1,INR
ACC09363,CUST8770,Current,Phoenix,45750.38,USD
ACC09364,CUST8771,Recurring Deposit,San Antonio,65316.73,USD
ACC09365,CUST8772,Recurring Deposit,Phoenix,79307.92,GBP
ACC09366,CUST8773,Savings,Houston,18653.4,EUR
ACC09367,CUST6333,Fixed Deposit,Houston,9801.69,JPY
ACC09368,CUST8774,Savings,San Diego,5404.66,USD
ACC09369,CUST7598,Fixed Deposit,Houston,56317.13,JPY
ACC09370,CUST6191,Current,San Diego,32035.03,EUR
ACC09371,CUST3229,Savings,Phoenix,53327.92,INR
ACC09372,CUST0123,Fixed Deposit,New York,95252.23,JPY
ACC09373,CUST1651,Savings,Houston,83355.07,USD
ACC09374,CUST8775,Current,San Diego,98545.75,GBP
ACC09375,CUST8776,Current,Houston,34495.97,INR
ACC09376,CUST8777,Recurring Deposit,Los Angeles,18337.09,USD
ACC09377,CUST8778,Savings,Chicago,16956.04,INR
ACC09378,CUST8779,Current,San Antonio,7263.93,INR
ACC09379,CUST8780,Recurring Deposit,Houston,75221.66,EUR
ACC09380,CUST8781,Current,San Diego,86136.59,GBP
ACC09381,CUST8782,Recurring Deposit,Los Angeles,27944.49,GBP
ACC09382,CUST8783,Savings,Los Angeles,96185.4,USD
ACC09383,CUST8784,Recurring Deposit,Los Angeles,62368.33,GBP
ACC09384,CUST8785,Recurring Deposit,Chicago,74680.45,USD
ACC09385,CUST8786,Fixed Deposit,Philadelphia,65856.72,EUR
ACC09386,CUST8330,Current,Phoenix,16802.52,INR
ACC09387,CUST8787,Fixed Deposit,Houston,66840.46,USD
ACC09388,CUST0260,Savings,Los Angeles,7094.25,GBP
ACC09389,CUST8788,Fixed Deposit,Chicago,3233.05,JPY
ACC09390,CUST8789,Fixed Deposit,Houston,85480.58,INR
ACC09391,CUST8790,Savings,Chicago,38411.26,GBP
ACC09392,CUST8791,Current,Philadelphia,2320.08,INR
ACC09393,CUST8792,Savings,Phoenix,42565.75,USD
ACC09394,CUST8793,Recurring Deposit,Chicago,76668.72,INR
ACC09395,CUST8794,Recurring Deposit,Chicago,56032.54,GBP
ACC09396,CUST8795,Savings,Houston,87222.69,EUR
ACC09397,CUST8796,Fixed Deposit,Los Angeles,81317.13,GBP
ACC09398,CUST8797,Recurring Deposit,New York,54569.1,EUR
ACC09399,CUST0383,Current,Philadelphia,42287.87,JPY
ACC09400,CUST8798,Savings,San Antonio,60795.49,JPY
ACC09401,CUST3904,Recurring Deposit,San Diego,74122.55,USD
ACC09402,CUST8799,Fixed Deposit,Philadelphia,89348.12,GBP
ACC09403,CUST1895,Current,Philadelphia,45391.94,GBP
ACC09404,CUST8800,Recurring Deposit,Los Angeles,54697.16,GBP
ACC09405,CUST8801,Current,New York,35837.08,USD
ACC09406,CUST8802,Current,Houston,41145.17,USD
ACC09407,CUST8803,Fixed Deposit,San Antonio,59740.76,JPY
ACC09408,CUST8804,Fixed Deposit,Phoenix,73837.49,USD
ACC09409,CUST8805,Fixed Deposit,San Diego,91385.92,EUR
ACC09410,CUST8806,Fixed Deposit,Houston,57593.65,INR
ACC09411,CUST2753,Savings,San Antonio,15679.55,JPY
ACC09412,CUST2393,Savings,San Antonio,21408.2,JPY
ACC09413,CUST8807,Savings,New York,42896.83,GBP
ACC09414,CUST8808,Fixed Deposit,Los Angeles,3075.0,USD
ACC09415,CUST8809,Current,San Diego,40101.78,JPY
ACC09416,CUST8810,Fixed Deposit,Los Angeles,1467.42,GBP
ACC09417,CUST8811,Current,New York,8887.31,JPY
ACC09418,CUST8812,Recurring Deposit,San Antonio,28396.73,JPY
ACC09419,CUST8813,Recurring Deposit,San Antonio,86613.15,INR
ACC09420,CUST8814,Current,Los Angeles,27609.94,INR
ACC09421,CUST8815,Current,New York,52694.61,USD
ACC09422,CUST0181,Current,Houston,19447.91,JPY
ACC09423,CUST8816,Current,San Diego,60640.11,EUR
ACC09424,CUST8817,Current,San Diego,95090.34,INR
ACC09425,CUST8818,Savings,Phoenix,63565.95,JPY
ACC09426,CUST8819,Fixed Deposit,Phoenix,64544.88,INR
ACC09427,CUST8820,Savings,New York,71241.27,INR
ACC09428,CUST8821,Current,San Diego,71110.14,EUR
ACC09429,CUST8822,Savings,Houston,39007.55,EUR
ACC09430,CUST8823,Recurring Deposit,Phoenix,74659.31,GBP
ACC09431,CUST8824,Savings,San Diego,90703.24,JPY
ACC09432,CUST8825,Recurring Deposit,Houston,58389.31,USD
ACC09433,CUST8826,Savings,Phoenix,53968.24,EUR
ACC09434,CUST8827,Fixed Deposit,Los Angeles,32791.71,GBP
ACC09435,CUST8828,Recurring Deposit,San Diego,30596.08,USD
ACC09436,CUST8829,Fixed Deposit,Houston,95237.5,INR
ACC09437,CUST8830,Current,San Diego,16772.01,JPY
ACC09438,CUST8831,Recurring Deposit,San Diego,85912.37,INR
ACC09439,CUST8832,Current,New York,90536.45,JPY
ACC09440,CUST8833,Savings,New York,70421.83,USD
ACC09441,CUST8834,Current,Phoenix,89020.34,GBP
ACC09442,CUST8835,Fixed Deposit,Houston,48140.92,USD
ACC09443,CUST8836,Savings,New York,75971.91,INR
ACC09444,CUST8837,Current,Phoenix,32123.24,JPY
ACC09445,CUST1401,Fixed Deposit,Houston,87937.22,GBP
ACC09446,CUST8838,Savings,Chicago,85275.54,USD
ACC09447,CUST8839,Fixed Deposit,San Antonio,3153.92,JPY
ACC09448,CUST8840,Fixed Deposit,Philadelphia,48032.64,USD
ACC09449,CUST8841,Recurring Deposit,Chicago,95321.01,USD
ACC09450,CUST8842,Fixed Deposit,Phoenix,32961.84,GBP
ACC09451,CUST8843,Current,Houston,59355.17,INR
ACC09452,CUST8844,Recurring Deposit,Philadelphia,57367.71,JPY
ACC09453,CUST8845,Fixed Deposit,Chicago,72458.04,EUR
ACC09454,CUST8846,Fixed Deposit,Philadelphia,47759.95,EUR
ACC09455,CUST8847,Current,San Antonio,16047.59,INR
ACC09456,CUST8848,Recurring Deposit,Phoenix,82692.85,GBP
ACC09457,CUST8849,Savings,New York,58408.36,USD
ACC09458,CUST8850,Savings,San Antonio,66846.3,EUR
ACC09459,CUST3165,Savings,Houston,3258.92,USD
ACC09460,CUST8851,Current,New York,70286.59,EUR
ACC09461,CUST8852,Savings,San Antonio,54711.79,GBP
ACC09462,CUST8853,Current,San Diego,30216.7,GBP
ACC09463,CUST8854,Fixed Deposit,Houston,74325.96,EUR
ACC09464,CUST8855,Fixed Deposit,San Antonio,67676.73,USD
ACC09465,CUST8856,Fixed Deposit,San Antonio,88409.77,INR
ACC09466,CUST8857,Recurring Deposit,San Diego,957.98,JPY
ACC09467,CUST0008,Current,New York,75325.3,JPY
ACC09468,CUST8858,Current,Houston,38328.38,INR
ACC09469,CUST8859,Current,Los Angeles,87443.39,EUR
ACC09470,CUST1090,Current,Phoenix,82007.07,JPY
ACC09471,CUST8860,Current,San Diego,45918.97,GBP
ACC09472,CUST4483,Current,San Antonio,92721.49,INR
ACC09473,CUST8861,Recurring Deposit,Los Angeles,73972.65,USD
ACC09474,CUST8862,Current,Philadelphia,1041.4,USD
ACC09475,CUST8863,Recurring Deposit,San Antonio,53630.61,EUR
ACC09476,CUST8864,Fixed Deposit,New York,34521.5,GBP
ACC09477,CUST8865,Fixed Deposit,Phoenix,69385.13,USD
ACC09478,CUST8866,Savings,Houston,8738.87,USD
ACC09479,CUST8867,Current,San Diego,5381.47,INR
ACC09480,CUST8868,Savings,Philadelphia,42618.53,JPY
ACC09481,CUST8869,Savings,Houston,86259.82,EUR
ACC09482,CUST8870,Current,Los Angeles,14475.58,GBP
ACC09483,CUST8871,Fixed Deposit,Phoenix,57861.22,USD
ACC09484,CUST8872,Savings,San Diego,70024.84,USD
ACC09485,CUST8873,Current,Phoenix,78219.75,GBP
ACC09486,CUST4656,Recurring Deposit,Philadelphia,33293.26,GBP
ACC09487,CUST8874,Current,Philadelphia,67869.84,GBP
ACC09488,CUST8875,Current,Philadelphia,62992.61,EUR
ACC09489,CUST8876,Fixed Deposit,New York,61187.43,EUR
ACC09490,CUST8877,Current,New York,31361.09,EUR
ACC09491,CUST8878,Current,Phoenix,38913.39,USD
ACC09492,CUST8879,Current,Chicago,27503.67,EUR
ACC09493,CUST8880,Current,San Diego,71917.84,GBP
ACC09494,CUST8881,Current,Los Angeles,38107.59,INR
ACC09495,CUST8808,Savings,Philadelphia,59293.09,USD
ACC09496,CUST8882,Recurring Deposit,Houston,67656.01,JPY
ACC09497,CUST8883,Recurring Deposit,San Antonio,43704.91,EUR
ACC09498,CUST8884,Fixed Deposit,New York,79144.39,JPY
ACC09499,CUST8885,Recurring Deposit,New York,21120.8,EUR
ACC09500,CUST8886,Savings,Houston,99373.06,INR
ACC09501,CUST8887,Recurring Deposit,Philadelphia,66933.13,INR
ACC09502,CUST8888,Recurring Deposit,Houston,79659.43,JPY
ACC09503,CUST8889,Recurring Deposit,San Antonio,39975.57,GBP
ACC09504,CUST8890,Current,San Diego,41379.54,EUR
ACC09505,CUST8891,Current,Los Angeles,30997.72,INR
ACC09506,CUST8892,Current,Houston,19069.99,GBP
ACC09507,CUST8893,Recurring Deposit,New York,47105.03,USD
ACC09508,CUST8894,Recurring Deposit,Philadelphia,72647.08,USD
ACC09509,CUST1081,Fixed Deposit,Phoenix,49876.41,JPY
ACC09510,CUST8895,Fixed Deposit,New York,69311.93,USD
ACC09511,CUST8896,Savings,New York,53409.95,GBP
ACC09512,CUST8897,Savings,Philadelphia,55398.53,JPY
ACC09513,CUST8898,Fixed Deposit,San Antonio,66937.9,EUR
ACC09514,CUST8899,Current,Chicago,88039.96,JPY
ACC09515,CUST8900,Recurring Deposit,Chicago,28896.14,USD
ACC09516,CUST8901,Savings,San Antonio,5641.2,GBP
ACC09517,CUST8902,Fixed Deposit,Chicago,83713.48,EUR
ACC09518,CUST8903,Fixed Deposit,Chicago,14596.32,GBP
ACC09519,CUST8904,Fixed Deposit,Houston,25648.21,JPY
ACC09520,CUST8905,Current,Phoenix,70986.32,JPY
ACC09521,CUST8906,Fixed Deposit,Chicago,46982.97,USD
ACC09522,CUST8907,Savings,San Diego,50034.75,JPY
ACC09523,CUST8908,Savings,Phoenix,68172.72,JPY
ACC09524,CUST8909,Current,Los Angeles,89019.0,USD
ACC09525,CUST3326,Fixed Deposit,Houston,94499.31,EUR
ACC09526,CUST8910,Current,Chicago,44284.72,USD
ACC09527,CUST8911,Fixed Deposit,Chicago,78730.5,JPY
ACC09528,CUST6859,Current,San Diego,48263.43,USD
ACC09529,CUST6875,Fixed Deposit,New York,59351.1,GBP
ACC09530,CUST8912,Current,New York,21073.76,USD
ACC09531,CUST8913,Current,San Antonio,57699.0,EUR
ACC09532,CUST8914,Savings,Phoenix,44330.04,EUR
ACC09533,CUST8915,Current,New York,23868.96,EUR
ACC09534,CUST8916,Fixed Deposit,San Diego,54433.31,USD
ACC09535,CUST8917,Savings,Phoenix,41974.79,EUR
ACC09536,CUST1310,Current,Chicago,73229.44,JPY
ACC09537,CUST8918,Savings,Los Angeles,72775.25,JPY
ACC09538,CUST8919,Fixed Deposit,Phoenix,91482.73,GBP
ACC09539,CUST8920,Savings,New York,49143.57,EUR
ACC09540,CUST8921,Fixed Deposit,Philadelphia,68705.55,EUR
ACC09541,CUST8922,Fixed Deposit,Phoenix,82361.82,JPY
ACC09542,CUST6951,Fixed Deposit,San Antonio,99539.04,USD
ACC09543,CUST8923,Recurring Deposit,New York,23600.37,GBP
ACC09544,CUST8924,Savings,Houston,31352.48,USD
ACC09545,CUST5678,Fixed Deposit,Houston,99751.06,USD
ACC09546,CUST8925,Savings,Philadelphia,76829.23,USD
ACC09547,CUST8926,Recurring Deposit,Phoenix,61914.32,GBP
ACC09548,CUST8927,Current,New York,65365.68,JPY
ACC09549,CUST8928,Fixed Deposit,Chicago,79189.18,INR
ACC09550,CUST8929,Recurring Deposit,San Diego,22134.19,EUR
ACC09551,CUST5310,Savings,New York,50030.49,GBP
ACC09552,CUST6089,Recurring Deposit,Houston,41655.4,JPY
ACC09553,CUST8930,Recurring Deposit,San Diego,38878.26,INR
ACC09554,CUST0247,Savings,San Diego,45246.69,GBP
ACC09555,CUST8931,Current,Phoenix,54990.62,USD
ACC09556,CUST8932,Recurring Deposit,Philadelphia,24147.31,GBP
ACC09557,CUST8933,Fixed Deposit,Philadelphia,39849.27,GBP
ACC09558,CUST1206,Fixed Deposit,Phoenix,29329.64,JPY
ACC09559,CUST8934,Savings,San Antonio,95019.52,USD
ACC09560,CUST8935,Recurring Deposit,Phoenix,14311.43,JPY
ACC09561,CUST8936,Current,Los Angeles,42908.21,JPY
ACC09562,CUST8937,Fixed Deposit,Philadelphia,65987.68,INR
ACC09563,CUST8938,Current,New York,89375.28,JPY
ACC09564,CUST8939,Current,San Diego,46367.71,EUR
ACC09565,CUST8940,Current,Phoenix,95330.86,INR
ACC09566,CUST3705,Recurring Deposit,New York,81641.13,EUR
ACC09567,CUST8941,Fixed Deposit,New York,59544.32,JPY
ACC09568,CUST8942,Recurring Deposit,Phoenix,78553.77,GBP
ACC09569,CUST8943,Recurring Deposit,Philadelphia,97898.0,USD
ACC09570,CUST8944,Savings,Phoenix,67572.12,EUR
ACC09571,CUST8945,Current,Phoenix,16031.1,JPY
ACC09572,CUST6971,Recurring Deposit,Phoenix,91140.25,INR
ACC09573,CUST8946,Recurring Deposit,Phoenix,41563.56,JPY
ACC09574,CUST8947,Savings,Houston,55500.12,JPY
ACC09575,CUST8948,Fixed Deposit,Chicago,27981.7,EUR
ACC09576,CUST8949,Fixed Deposit,Philadelphia,77493.03,USD
ACC09577,CUST8950,Savings,San Diego,3745.3,INR
ACC09578,CUST8951,Savings,Phoenix,19301.16,JPY
ACC09579,CUST8952,Fixed Deposit,Chicago,3212.32,USD
ACC09580,CUST8953,Savings,Chicago,15866.65,INR
ACC09581,CUST8954,Recurring Deposit,Chicago,27904.94,JPY
ACC09582,CUST0363,Fixed Deposit,Los Angeles,26921.93,EUR
ACC09583,CUST8955,Savings,Philadelphia,22522.52,GBP
ACC09584,CUST8956,Savings,Philadelphia,5944.85,EUR
ACC09585,CUST6473,Current,Chicago,14097.94,GBP
ACC09586,CUST8957,Recurring Deposit,Los Angeles,90663.54,USD
ACC09587,CUST8958,Savings,Phoenix,80068.56,INR
ACC09588,CUST2366,Current,Chicago,25393.06,GBP
ACC09589,CUST8959,Current,Houston,55553.94,EUR
ACC09590,CUST8960,Savings,Chicago,11715.3,GBP
ACC09591,CUST8961,Fixed Deposit,San Antonio,98967.85,GBP
ACC09592,CUST2098,Current,New York,98925.25,GBP
ACC09593,CUST8962,Recurring Deposit,Chicago,87219.08,JPY
ACC09594,CUST8963,Fixed Deposit,San Antonio,35325.73,USD
ACC09595,CUST8964,Recurring Deposit,Houston,63220.93,INR
ACC09596,CUST8965,Recurring Deposit,Houston,87085.12,JPY
ACC09597,CUST6191,Fixed Deposit,New York,37456.65,USD
ACC09598,CUST8966,Fixed Deposit,San Antonio,22224.98,GBP
ACC09599,CUST8967,Current,Chicago,79894.4,JPY
ACC09600,CUST8968,Savings,Houston,92748.0,USD
ACC09601,CUST8969,Current,San Antonio,85262.19,USD
ACC09602,CUST8970,Savings,New York,74690.45,USD
ACC09603,CUST8971,Fixed Deposit,New York,1944.6,INR
ACC09604,CUST8972,Recurring Deposit,Los Angeles,48017.15,GBP
ACC09605,CUST2100,Current,San Antonio,62833.75,USD
ACC09606,CUST8973,Savings,Houston,44003.38,EUR
ACC09607,CUST8974,Fixed Deposit,San Diego,39954.31,INR
ACC09608,CUST8975,Fixed Deposit,Phoenix,98236.98,INR
ACC09609,CUST8976,Current,Philadelphia,54822.8,INR
ACC09610,CUST3957,Recurring Deposit,Los Angeles,26707.94,GBP
ACC09611,CUST8977,Recurring Deposit,Phoenix,65925.09,JPY
ACC09612,CUST8978,Current,Chicago,94695.22,USD
ACC09613,CUST8979,Fixed Deposit,Chicago,36897.71,GBP
ACC09614,CUST8980,Savings,San Antonio,62863.39,EUR
ACC09615,CUST8981,Savings,Phoenix,98880.0,USD
ACC09616,CUST1870,Current,New York,55149.68,EUR
ACC09617,CUST8982,Recurring Deposit,Chicago,40589.59,INR
ACC09618,CUST5795,Savings,San Antonio,33258.35,GBP
ACC09619,CUST8983,Savings,Houston,41064.76,EUR
ACC09620,CUST8984,Savings,Houston,36095.98,GBP
ACC09621,CUST4840,Recurring Deposit,Houston,11935.93,USD
ACC09622,CUST8985,Current,Houston,87083.92,GBP
ACC09623,CUST8986,Fixed Deposit,Houston,29256.23,EUR
ACC09624,CUST8987,Recurring Deposit,Philadelphia,73403.24,JPY
ACC09625,CUST8988,Current,San Antonio,68751.4,INR
ACC09626,CUST8989,Savings,Phoenix,21291.54,JPY
ACC09627,CUST4855,Savings,Chicago,77616.02,INR
ACC09628,CUST8990,Fixed Deposit,Houston,33112.97,USD
ACC09629,CUST8991,Recurring Deposit,Chicago,2017.65,EUR
ACC09630,CUST8992,Fixed Deposit,Phoenix,29109.48,USD
ACC09631,CUST8993,Current,Los Angeles,40293.57,JPY
ACC09632,CUST8994,Current,Houston,28303.5,EUR
ACC09633,CUST8995,Savings,Philadelphia,2169.6,EUR
ACC09634,CUST8996,Savings,San Antonio,54048.21,USD
ACC09635,CUST8997,Current,Houston,27933.54,JPY
ACC09636,CUST8450,Current,Houston,13324.94,INR
ACC09637,CUST8998,Current,Phoenix,76201.39,EUR
ACC09638,CUST8999,Recurring Deposit,Chicago,71168.24,JPY
ACC09639,CUST9000,Fixed Deposit,Chicago,45228.92,JPY
ACC09640,CUST9001,Savings,New York,14340.52,JPY
ACC09641,CUST9002,Recurring Deposit,Chicago,27208.8,EUR
ACC09642,CUST9003,Recurring Deposit,Phoenix,3214.67,USD
ACC09643,CUST9004,Current,Phoenix,94057.26,GBP
ACC09644,CUST9005,Savings,San Diego,87157.38,EUR
ACC09645,CUST9006,Current,Philadelphia,29233.21,JPY
ACC09646,CUST9007,Fixed Deposit,Houston,5164.13,JPY
ACC09647,CUST9008,Recurring Deposit,New York,20998.08,GBP
ACC09648,CUST9009,Savings,Houston,56128.11,EUR
ACC09649,CUST9010,Recurring Deposit,San Antonio,75935.16,EUR
ACC09650,CUST2689,Recurring Deposit,Chicago,82585.16,USD
ACC09651,CUST9011,Current,San Antonio,76946.09,GBP
ACC09652,CUST9012,Recurring Deposit,Houston,10647.02,USD
ACC09653,CUST9013,Current,New York,69975.82,INR
ACC09654,CUST9014,Savings,Phoenix,20668.17,GBP
ACC09655,CUST9015,Recurring Deposit,Houston,8380.81,INR
ACC09656,CUST3021,Current,Philadelphia,24256.65,JPY
ACC09657,CUST9016,Recurring Deposit,Chicago,18130.92,USD
ACC09658,CUST9017,Savings,Los Angeles,37946.64,EUR
ACC09659,CUST9018,Savings,Phoenix,77080.62,GBP
ACC09660,CUST9019,Fixed Deposit,Los Angeles,89225.53,INR
ACC09661,CUST9020,Fixed Deposit,San Diego,82062.54,USD
ACC09662,CUST9021,Fixed Deposit,New York,65560.32,USD
ACC09663,CUST9022,Savings,Philadelphia,58176.68,EUR
ACC09664,CUST9023,Fixed Deposit,San Antonio,64554.22,USD
ACC09665,CUST9024,Fixed Deposit,Los Angeles,27812.14,USD
ACC09666,CUST9025,Savings,San Antonio,60337.46,JPY
ACC09667,CUST9026,Recurring Deposit,Philadelphia,43885.02,JPY
ACC09668,CUST9027,Savings,Philadelphia,17736.57,JPY
ACC09669,CUST9028,Recurring Deposit,Philadelphia,95842.06,USD
ACC09670,CUST9029,Current,Philadelphia,60074.55,JPY
ACC09671,CUST9030,Current,Houston,94268.76,EUR
ACC09672,CUST9031,Savings,San Diego,97687.83,USD
ACC09673,CUST6392,Savings,Houston,13684.41,USD
ACC09674,CUST9032,Fixed Deposit,Phoenix,15697.86,INR
ACC09675,CUST9033,Fixed Deposit,Los Angeles,59479.42,USD
ACC09676,CUST9034,Fixed Deposit,Philadelphia,31961.18,EUR
ACC09677,CUST9035,Current,New York,75299.7,EUR
ACC09678,CUST9036,Recurring Deposit,Phoenix,76880.43,EUR
ACC09679,CUST9037,Savings,San Antonio,14048.26,GBP
ACC09680,CUST9038,Fixed Deposit,New York,73616.32,EUR
ACC09681,CUST9039,Current,New York,29218.4,USD
ACC09682,CUST9040,Savings,Philadelphia,49109.5,USD
ACC09683,CUST9041,Current,San Antonio,82984.77,EUR
ACC09684,CUST9042,Recurring Deposit,Chicago,76771.58,USD
ACC09685,CUST9043,Savings,New York,95450.24,EUR
ACC09686,CUST9044,Savings,Phoenix,88682.6,GBP
ACC09687,CUST9045,Savings,Los Angeles,16741.77,GBP
ACC09688,CUST9046,Recurring Deposit,Los Angeles,13884.09,EUR
ACC09689,CUST9047,Recurring Deposit,New York,92343.85,GBP
ACC09690,CUST9048,Savings,Chicago,30962.88,GBP
ACC09691,CUST9049,Recurring Deposit,Chicago,22388.43,EUR
